area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
10	0.0	0.0	2.0	1526.0	0.0	0.0	0.0	1411.0	1.0	0.0	0.0	178.0	0.0	0.0	0.0	66.0	0.0	449.0	1.0	586.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	1145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	17.0	1312.0	1115.0	0.0	0.0	0.0	1.0	1.0	0.0	184.0	0.0	0.0	1450.0	0.0	0.0	13.0	0.0	0.0	2003.0	251.0	30.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	75.0	231.0	0.0	878.0	507.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	33.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	561.0	1.0	1151.0	0.0	0.0	0.0	0.0	0.0	9.0	1748.0	0.0	85.0	1198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	424.0
13	0.0	0.0	1345.0	9.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	1537.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	84.0	8.0	7.0	4.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1716.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	2601.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	6.0	1324.0	0.0	0.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2823.0	0.0
15	0.0	0.0	0.0	25.0	0.0	0.0	0.0	1507.0	73.0	0.0	72.0	0.0	30.0	0.0	0.0	0.0	0.0	895.0	1011.0	0.0	0.0	0.0	0.0	742.0	0.0	7.0	6.0	0.0	0.0	51.0	0.0	1368.0	323.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
16	1364.0	0.0	730.0	13.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1247.0	1.0	0.0	0.0	1.0	1095.0	43.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	998.0	174.0	16.0	0.0	0.0	1.0	180.0	0.0	239.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1139.0	0.0	0.0	0.0	819.0	0.0	0.0	462.0	0.0	0.0	0.0	0.0	941.0	0.0	0.0	604.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	87.0	0.0	12.0	1478.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	490.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	21.0
18	0.0	0.0	0.0	1.0	0.0	0.0	0.0	32.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	1082.0	0.0	638.0	0.0	0.0	0.0	0.0	0.0	946.0	0.0	94.0	224.0	0.0	0.0	547.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	657.0
19	0.0	22.0	18.0	436.0	0.0	0.0	0.0	15.0	1.0	0.0	570.0	1909.0	0.0	65.0	0.0	0.0	0.0	1.0	0.0	0.0	552.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	199.0	1528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2002.0	0.0	0.0	0.0	0.0	0.0	16.0	3044.0	0.0	23.0	265.0	1.0	12.0	9.0	1.0	0.0	0.0	1.0	483.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2012.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	494.0	1656.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
21	0.0	1527.0	0.0	0.0	0.0	8.0	634.0	0.0	4.0	0.0	0.0	37.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	15.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2136.0	4.0	0.0	0.0	0.0	0.0	1780.0	0.0	0.0
22	611.0	0.0	73.0	0.0	425.0	1143.0	1909.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1215.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1322.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	16.0	1.0	20.0	0.0	0.0	682.0	1598.0	1.0	3.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0	587.0	0.0	0.0	784.0	0.0	6.0	1019.0	0.0	0.0	0.0	0.0	0.0	0.0	744.0	11.0	0.0	1.0	15.0	0.0	120.0	496.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.0
24	9.0	0.0	0.0	0.0	1486.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	893.0	0.0	34.0	0.0	1.0	0.0	0.0	475.0	2495.0	5.0	0.0	0.0	1894.0	0.0	0.0	91.0	517.0	9.0	2.0	0.0	0.0	201.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1176.0	0.0	0.0	9.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	756.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	38.0	0.0	21.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1216.0
26	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	101.0	213.0	0.0	0.0	0.0	0.0	5.0	937.0	4.0	0.0	0.0	440.0	1768.0	0.0	0.0	0.0	1081.0	281.0	1.0	0.0	111.0	379.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1719.0
27	45.0	0.0	1587.0	1.0	0.0	0.0	759.0	0.0	0.0	0.0	0.0	15.0	0.0	119.0	0.0	0.0	1227.0	0.0	0.0	0.0	0.0	0.0	1275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	7.0	0.0	21.0	0.0	0.0	2.0	0.0	8.0	1.0	0.0	0.0
28	1063.0	0.0	0.0	7.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	11.0	0.0	1.0	0.0	0.0	14.0	0.0	33.0	0.0	399.0	0.0	0.0	467.0	0.0	0.0	0.0	1584.0	0.0	0.0	75.0	702.0	543.0	0.0	0.0	0.0	182.0	0.0	922.0	0.0	0.0	0.0
29	3.0	0.0	0.0	210.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	57.0	0.0	1542.0	478.0	0.0	0.0	0.0	0.0	9.0	2.0	2.0	1825.0	0.0	493.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	1.0	1153.0	7.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	1.0	231.0
30	0.0	324.0	1.0	0.0	0.0	1611.0	0.0	0.0	560.0	1137.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	70.0	679.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2130.0	0.0	737.0	3287.0	0.0
31	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1604.0	1900.0	0.0	385.0	2.0	7.0	0.0	3.0	1302.0	0.0	10.0	11.0	27.0	2046.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1024.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1587.0	0.0	0.0	0.0	1665.0	0.0	1484.0	389.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	461.0	0.0	47.0	0.0	0.0	0.0	0.0	4.0	562.0	0.0	0.0	1.0	874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.0	1.0
33	227.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	488.0	0.0	1066.0	0.0	1598.0	194.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	98.0	1460.0	0.0	0.0	0.0	144.0	0.0	106.0	0.0	0.0	3.0
34	0.0	0.0	0.0	0.0	865.0	1.0	0.0	0.0	0.0	595.0	0.0	0.0	93.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2561.0	15.0	304.0	0.0	0.0	0.0	87.0	0.0	5.0	8.0	0.0	2512.0	0.0	0.0	37.0	0.0	0.0	411.0	7.0	1417.0	0.0	0.0	9.0	1109.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	0.0	0.0	1124.0	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	81.0	1.0	0.0	2.0	0.0	709.0	0.0	904.0	0.0	2577.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	886.0	0.0	0.0	1139.0	313.0
36	464.0	0.0	492.0	151.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	64.0	0.0	3.0	0.0	0.0	1034.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	102.0	88.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	874.0	2.0	0.0	0.0	0.0	3.0	0.0	760.0	0.0	0.0	0.0
37	73.0	0.0	372.0	2499.0	0.0	0.0	0.0	4.0	0.0	0.0	47.0	253.0	0.0	1.0	0.0	0.0	169.0	515.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	14.0	703.0	1131.0	0.0	0.0	0.0	98.0	0.0	0.0	883.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1423.0	0.0	0.0	0.0
38	384.0	0.0	1.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	1898.0	0.0	366.0	0.0	581.0	5.0	0.0	0.0	0.0	1505.0	33.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	1071.0	0.0	12.0	0.0	0.0	4.0
39	0.0	263.0	153.0	0.0	0.0	2.0	1344.0	0.0	2.0	0.0	0.0	876.0	1.0	1780.0	0.0	0.0	0.0	0.0	0.0	239.0	473.0	2077.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0
40	0.0	10.0	1.0	131.0	0.0	0.0	0.0	233.0	24.0	0.0	1167.0	491.0	0.0	5.0	0.0	5.0	0.0	3.0	0.0	1482.0	1667.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	2.0	0.0	0.0	0.0	2742.0	2145.0	11.0	0.0	0.0	2079.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	620.0	0.0	85.0	0.0	0.0	0.0	1.0	0.0	25.0	0.0	0.0	0.0	409.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	389.0	337.0	0.0	0.0	0.0	0.0
42	880.0	0.0	0.0	0.0	2062.0	43.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	1561.0	0.0	505.0	0.0	0.0	1.0	193.0	0.0	0.0	0.0	0.0	139.0	3.0	0.0	2.0	1.0	1124.0	0.0	0.0	398.0	0.0	0.0	2.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	74.0	65.0	0.0	0.0	1.0	2042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	1983.0	0.0	0.0	0.0	1414.0	802.0	0.0	1.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	2.0	172.0	0.0
44	640.0	0.0	39.0	59.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	224.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	6.0	853.0	80.0	0.0	0.0	0.0	100.0	0.0	0.0	761.0	1425.0	20.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1813.0	0.0	0.0	0.0	1953.0	955.0	0.0	107.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	1834.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
46	0.0	136.0	0.0	0.0	0.0	8.0	0.0	0.0	1049.0	9.0	0.0	0.0	3.0	0.0	2756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3328.0	1.0	269.0	0.0	16.0	1135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	51.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	410.0	0.0	0.0	9.0	0.0	21.0	634.0	0.0	0.0	0.0	0.0	345.0	225.0	1160.0	1827.0	0.0	0.0	223.0	0.0	0.0	3.0	6.0	1250.0	341.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
