area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
10	0.0	0.0	2.0	1584.0	0.0	0.0	0.0	1474.0	1.0	0.0	0.0	193.0	0.0	0.0	0.0	73.0	0.0	450.0	2.0	593.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	395.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	1203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	20.0	1348.0	1130.0	0.0	0.0	1.0	1.0	1.0	0.0	195.0	0.0	0.0	1530.0	0.0	0.0	16.0	0.0	0.0	2078.0	258.0	33.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	74.0	246.0	0.0	890.0	515.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	34.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	570.0	0.0	1140.0	0.0	0.0	0.0	0.0	0.0	8.0	1758.0	0.0	85.0	1220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	434.0
13	0.0	0.0	1407.0	5.0	0.0	0.0	427.0	0.0	0.0	0.0	0.0	1575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	6.0	10.0	3.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1777.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	2652.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	5.0	1329.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2880.0	0.0
15	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1516.0	81.0	0.0	75.0	0.0	31.0	0.0	0.0	0.0	0.0	920.0	997.0	0.0	0.0	0.0	0.0	752.0	0.0	8.0	7.0	0.0	0.0	53.0	0.0	1375.0	333.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
16	1415.0	0.0	744.0	21.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1268.0	1.0	0.0	0.0	1.0	1126.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1044.0	177.0	13.0	0.0	0.0	0.0	190.0	0.0	234.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1194.0	0.0	0.0	0.0	833.0	0.0	0.0	483.0	0.0	0.0	0.0	0.0	955.0	0.0	0.0	603.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	88.0	0.0	15.0	1506.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	487.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	19.0
18	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	1077.0	0.0	654.0	0.0	0.0	0.0	0.0	0.0	971.0	0.0	102.0	225.0	0.0	0.0	571.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	652.0
19	0.0	20.0	14.0	434.0	0.0	0.0	0.0	14.0	1.0	0.0	564.0	1937.0	0.0	62.0	0.0	0.0	0.0	1.0	0.0	0.0	559.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	1.0	22.0	0.0	214.0	1609.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2084.0	0.0	0.0	0.0	0.0	0.0	13.0	3177.0	0.0	28.0	258.0	1.0	10.0	5.0	1.0	0.0	0.0	0.0	526.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2040.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	509.0	1690.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
21	0.0	1544.0	0.0	0.0	0.0	9.0	632.0	0.0	3.0	0.0	0.0	42.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	15.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2233.0	5.0	0.0	0.0	0.0	0.0	1924.0	0.0	0.0
22	614.0	0.0	75.0	0.0	450.0	1194.0	1951.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1372.0	17.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	1.0	28.0	0.0	0.0	669.0	1687.0	1.0	2.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	575.0	0.0	0.0	801.0	0.0	7.0	1016.0	0.0	0.0	0.0	0.0	0.0	0.0	765.0	9.0	0.0	0.0	13.0	0.0	124.0	499.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0
24	8.0	0.0	0.0	0.0	1554.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	900.0	0.0	37.0	0.0	1.0	0.0	0.0	475.0	2579.0	5.0	0.0	0.0	1916.0	0.0	0.0	93.0	513.0	12.0	3.0	0.0	0.0	202.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1184.0	0.0	0.0	7.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	739.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	39.0	0.0	23.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1240.0
26	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	219.0	0.0	0.0	0.0	0.0	4.0	987.0	3.0	0.0	0.0	451.0	1822.0	0.0	0.0	0.0	1106.0	287.0	1.0	0.0	105.0	386.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1700.0
27	44.0	0.0	1609.0	1.0	0.0	0.0	803.0	0.0	0.0	0.0	0.0	18.0	0.0	130.0	0.0	0.0	1286.0	0.0	0.0	0.0	0.0	0.0	1352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	8.0	0.0	24.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0
28	1119.0	0.0	0.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	37.0	0.0	400.0	0.0	0.0	472.0	0.0	0.0	0.0	1600.0	0.0	0.0	80.0	707.0	601.0	0.0	0.0	0.0	179.0	0.0	958.0	0.0	0.0	0.0
29	3.0	0.0	0.0	216.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	55.0	0.0	1608.0	493.0	0.0	0.0	0.0	0.0	10.0	1.0	2.0	1840.0	0.0	484.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	1195.0	6.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	1.0	227.0
30	0.0	307.0	1.0	0.0	0.0	1674.0	0.0	0.0	600.0	1139.0	0.0	0.0	0.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	75.0	717.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2222.0	0.0	743.0	3376.0	0.0
31	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1620.0	1963.0	0.0	404.0	2.0	6.0	0.0	3.0	1346.0	0.0	5.0	10.0	25.0	2141.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1070.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1583.0	0.0	0.0	0.0	1674.0	0.0	1488.0	384.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	467.0	0.0	50.0	0.0	0.0	0.0	0.0	4.0	571.0	0.0	0.0	0.0	894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	1.0
33	233.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	507.0	0.0	1068.0	0.0	1635.0	184.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	93.0	1539.0	0.0	0.0	0.0	133.0	0.0	112.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	898.0	1.0	0.0	0.0	0.0	609.0	0.0	0.0	88.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2612.0	21.0	301.0	0.0	0.0	0.0	92.0	0.0	5.0	8.0	0.0	2544.0	0.0	0.0	38.0	0.0	0.0	431.0	7.0	1434.0	0.0	0.0	6.0	1078.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	23.0	0.0	0.0	1143.0	0.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	77.0	1.0	0.0	1.0	0.0	713.0	0.0	900.0	0.0	2613.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	931.0	0.0	0.0	1143.0	317.0
36	499.0	0.0	500.0	154.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	73.0	0.0	3.0	0.0	0.0	1042.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	109.0	83.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	895.0	2.0	0.0	0.0	0.0	1.0	0.0	811.0	0.0	0.0	0.0
37	82.0	0.0	396.0	2577.0	0.0	0.0	0.0	3.0	0.0	0.0	44.0	257.0	0.0	1.0	0.0	0.0	184.0	538.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	15.0	731.0	1141.0	0.0	0.0	0.0	94.0	0.0	0.0	930.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1471.0	0.0	0.0	0.0
38	407.0	0.0	1.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	1942.0	0.0	371.0	0.0	599.0	6.0	0.0	0.0	0.0	1537.0	33.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1125.0	0.0	10.0	0.0	0.0	3.0
39	0.0	282.0	158.0	0.0	0.0	2.0	1374.0	0.0	1.0	0.0	0.0	891.0	0.0	1852.0	0.0	0.0	0.0	0.0	0.0	242.0	488.0	2177.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0
40	0.0	11.0	0.0	122.0	0.0	0.0	0.0	243.0	23.0	0.0	1209.0	494.0	0.0	4.0	0.0	5.0	0.0	4.0	0.0	1480.0	1718.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1075.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	2760.0	2193.0	13.0	0.0	0.0	2141.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	661.0	0.0	79.0	0.0	0.0	0.0	1.0	0.0	24.0	0.0	0.0	0.0	404.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	408.0	348.0	0.0	0.0	0.0	0.0
42	895.0	0.0	0.0	0.0	2144.0	40.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	1656.0	0.0	498.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	137.0	6.0	0.0	2.0	1.0	1133.0	0.0	0.0	391.0	0.0	0.0	3.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	67.0	59.0	0.0	0.0	1.0	2109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2056.0	0.0	0.0	0.0	1433.0	818.0	0.0	1.0	0.0	0.0	0.0	261.0	0.0	0.0	0.0	2.0	169.0	0.0
44	624.0	0.0	40.0	62.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	214.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	4.0	902.0	84.0	0.0	0.0	0.0	106.0	0.0	0.0	788.0	1484.0	22.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1875.0	0.0	0.0	0.0	2051.0	989.0	0.0	117.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	1924.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0
46	0.0	133.0	0.0	0.0	0.0	9.0	0.0	0.0	1096.0	8.0	0.0	0.0	4.0	0.0	2778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3444.0	1.0	275.0	0.0	15.0	1110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	51.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	412.0	0.0	0.0	5.0	0.0	19.0	624.0	0.0	0.0	0.0	0.0	353.0	223.0	1181.0	1844.0	0.0	0.0	245.0	0.0	0.0	3.0	5.0	1253.0	359.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
