area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
15	0.0	0.0	0.0	19.0	0.0	0.0	0.0	1492.0	78.0	0.0	82.0	0.0	37.0	0.0	0.0	0.0	0.0	864.0	1057.0	0.0	0.0	0.0	0.0	716.0	0.0	5.0	7.0	0.0	0.0	53.0	0.0	1330.0	357.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
16	1451.0	0.0	745.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1233.0	1.0	0.0	0.0	1.0	1122.0	51.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1082.0	178.0	16.0	0.0	0.0	1.0	187.0	0.0	243.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1194.0	0.0	0.0	0.0	826.0	0.0	0.0	476.0	0.0	0.0	0.0	0.0	893.0	0.0	0.0	593.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	81.0	0.0	9.0	1538.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	478.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	22.0
18	0.0	0.0	0.0	3.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1137.0	0.0	601.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	106.0	220.0	0.0	0.0	546.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	630.0
19	0.0	22.0	15.0	437.0	0.0	0.0	0.0	12.0	0.0	0.0	588.0	1868.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	608.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	196.0	1608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2042.0	0.0	0.0	0.0	0.0	0.0	21.0	3060.0	0.0	21.0	243.0	1.0	4.0	5.0	0.0	0.0	0.0	0.0	532.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2078.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	1662.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
21	0.0	1487.0	0.0	0.0	0.0	12.0	635.0	0.0	0.0	0.0	0.0	40.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	19.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2233.0	3.0	0.0	0.0	0.0	0.0	1900.0	0.0	0.0
22	642.0	0.0	79.0	0.0	461.0	1169.0	1833.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1311.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	1.0	30.0	0.0	0.0	744.0	1663.0	0.0	2.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0	601.0	0.0	0.0	781.0	0.0	6.0	1033.0	0.0	0.0	0.0	0.0	0.0	0.0	769.0	7.0	0.0	0.0	8.0	0.0	105.0	506.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0
24	11.0	0.0	0.0	0.0	1500.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	921.0	0.0	41.0	0.0	1.0	0.0	0.0	458.0	2632.0	3.0	0.0	0.0	1877.0	0.0	0.0	83.0	490.0	8.0	1.0	0.0	0.0	211.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1173.0	0.0	0.0	7.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	744.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	39.0	0.0	25.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1214.0
26	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	96.0	247.0	0.0	0.0	0.0	0.0	6.0	954.0	3.0	0.0	0.0	396.0	1859.0	0.0	0.0	0.0	1083.0	292.0	1.0	0.0	110.0	384.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1713.0
27	43.0	0.0	1620.0	0.0	0.0	1.0	777.0	0.0	0.0	0.0	0.0	11.0	0.0	118.0	0.0	0.0	1283.0	0.0	0.0	0.0	0.0	0.0	1317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	4.0	0.0	15.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0
28	1047.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	36.0	0.0	414.0	0.0	0.0	490.0	0.0	0.0	0.0	1558.0	0.0	0.0	97.0	748.0	583.0	0.0	0.0	0.0	198.0	0.0	918.0	0.0	0.0	0.0
29	2.0	0.0	0.0	197.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	55.0	0.0	1632.0	545.0	0.0	0.0	0.0	0.0	18.0	3.0	1.0	1756.0	0.0	470.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	1.0	1198.0	5.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	1.0	236.0
30	0.0	326.0	0.0	0.0	0.0	1668.0	0.0	0.0	609.0	1093.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	86.0	722.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	2170.0	0.0	725.0	3414.0	0.0
31	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1601.0	1945.0	0.0	402.0	1.0	4.0	0.0	5.0	1414.0	0.0	7.0	9.0	21.0	2123.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	986.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1570.0	0.0	0.0	0.0	1653.0	0.0	1428.0	359.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	454.0	0.0	51.0	0.0	0.0	0.0	0.0	6.0	562.0	0.0	0.0	0.0	933.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0
33	235.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	460.0	0.0	1159.0	0.0	1495.0	190.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	83.0	1581.0	0.0	0.0	0.0	121.0	0.0	103.0	0.0	0.0	7.0
34	0.0	0.0	0.0	0.0	913.0	1.0	0.0	0.0	0.0	594.0	0.0	0.0	91.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2560.0	22.0	300.0	0.0	0.0	0.0	87.0	0.0	4.0	6.0	0.0	2566.0	0.0	0.0	27.0	0.0	0.0	401.0	6.0	1440.0	0.0	0.0	13.0	1158.0
35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	23.0	0.0	0.0	1148.0	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	77.0	1.0	0.0	0.0	0.0	722.0	0.0	904.0	0.0	2634.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	868.0	0.0	0.0	1193.0	307.0
36	463.0	0.0	514.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	2.0	0.0	0.0	1032.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	86.0	101.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	930.0	0.0	0.0	0.0	0.0	3.0	0.0	798.0	0.0	0.0	0.0
37	72.0	0.0	394.0	2559.0	0.0	0.0	0.0	4.0	0.0	0.0	48.0	269.0	0.0	4.0	0.0	0.0	172.0	515.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	12.0	750.0	1171.0	0.0	0.0	0.0	104.0	0.0	0.0	886.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1484.0	0.0	0.0	0.0
38	391.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	1983.0	0.0	383.0	1.0	606.0	6.0	0.0	0.0	0.0	1480.0	35.0	0.0	3.0	4.0	0.0	0.0	0.0	5.0	1110.0	0.0	8.0	0.0	0.0	6.0
39	0.0	295.0	133.0	0.0	0.0	1.0	1369.0	0.0	0.0	0.0	0.0	900.0	0.0	1799.0	0.0	0.0	0.0	0.0	0.0	220.0	521.0	2175.0	4.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
40	0.0	11.0	0.0	137.0	0.0	0.0	0.0	285.0	28.0	0.0	1203.0	455.0	0.0	8.0	0.0	4.0	0.0	4.0	0.0	1463.0	1702.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1058.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	2796.0	2182.0	17.0	0.0	0.0	2105.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	413.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	386.0	334.0	0.0	0.0	0.0	0.0
42	849.0	0.0	0.0	0.0	2144.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	1534.0	0.0	582.0	0.0	0.0	1.0	213.0	0.0	0.0	0.0	0.0	117.0	10.0	0.0	1.0	0.0	1120.0	0.0	0.0	387.0	0.0	0.0	3.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	63.0	65.0	0.0	0.0	0.0	2022.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2161.0	0.0	0.0	0.0	1377.0	847.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	163.0	0.0
44	637.0	0.0	34.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	4.0	934.0	83.0	0.0	0.0	0.0	106.0	0.0	0.0	731.0	1549.0	21.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1936.0	0.0	0.0	0.0	1997.0	958.0	0.0	107.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1829.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	807.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
46	0.0	123.0	0.0	0.0	0.0	5.0	0.0	0.0	1098.0	3.0	0.0	0.0	4.0	0.0	2824.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3350.0	0.0	272.0	0.0	7.0	1134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	30.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	0.0	4.0	0.0	21.0	647.0	0.0	0.0	0.0	0.0	345.0	199.0	1154.0	1842.0	0.0	0.0	247.0	0.0	0.0	2.0	3.0	1218.0	366.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
