area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
10	0.0	0.0	3.0	1524.0	0.0	0.0	0.0	1471.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	69.0	0.0	459.0	1.0	548.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	390.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	1256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	22.0	1384.0	1106.0	0.0	0.0	0.0	0.0	1.0	0.0	215.0	0.0	0.0	1470.0	0.0	0.0	17.0	0.0	0.0	2136.0	262.0	29.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	60.0	280.0	0.0	813.0	551.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	28.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	594.0	0.0	1159.0	0.0	0.0	0.0	0.0	0.0	8.0	1781.0	0.0	92.0	1221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	406.0
13	0.0	1.0	1340.0	2.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	1657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	11.0	13.0	3.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1748.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	2692.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	3.0	1468.0	0.0	0.0	307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2813.0	0.0
15	0.0	0.0	0.0	19.0	0.0	0.0	0.0	1478.0	82.0	0.0	83.0	0.0	37.0	0.0	0.0	0.0	0.0	890.0	1038.0	0.0	0.0	0.0	0.0	738.0	0.0	6.0	7.0	0.0	0.0	53.0	0.0	1344.0	376.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
16	1429.0	0.0	752.0	13.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1198.0	1.0	0.0	0.0	1.0	1128.0	53.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1085.0	167.0	20.0	0.0	0.0	0.0	184.0	0.0	245.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1186.0	0.0	0.0	0.0	823.0	0.0	0.0	471.0	0.0	0.0	0.0	0.0	882.0	0.0	0.0	601.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	80.0	0.0	10.0	1531.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	475.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0
18	0.0	0.0	0.0	2.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1144.0	0.0	607.0	0.0	0.0	0.0	0.0	0.0	1005.0	0.0	106.0	213.0	0.0	0.0	557.0	0.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	638.0
19	0.0	22.0	15.0	441.0	0.0	0.0	0.0	11.0	1.0	0.0	585.0	1859.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	194.0	1597.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2051.0	0.0	0.0	0.0	0.0	0.0	18.0	3073.0	0.0	21.0	239.0	1.0	4.0	5.0	1.0	0.0	0.0	0.0	513.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2049.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	498.0	1674.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
21	0.0	1474.0	0.0	0.0	0.0	12.0	625.0	0.0	0.0	0.0	0.0	38.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	18.0	274.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2208.0	4.0	0.0	0.0	0.0	0.0	1904.0	0.0	0.0
22	656.0	0.0	69.0	0.0	467.0	1184.0	1855.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1280.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	1.0	27.0	0.0	0.0	760.0	1655.0	0.0	2.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	598.0	0.0	0.0	793.0	0.0	4.0	1042.0	0.0	0.0	0.0	0.0	0.0	0.0	768.0	11.0	0.0	0.0	8.0	0.0	108.0	508.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.0
24	11.0	0.0	0.0	0.0	1475.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	925.0	0.0	42.0	0.0	1.0	0.0	0.0	462.0	2647.0	3.0	0.0	0.0	1896.0	0.0	0.0	78.0	493.0	8.0	1.0	0.0	0.0	210.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1214.0	0.0	0.0	7.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	756.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	39.0	0.0	25.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1213.0
26	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	96.0	240.0	0.0	0.0	0.0	0.0	9.0	959.0	4.0	0.0	0.0	410.0	1858.0	0.0	0.0	0.0	1080.0	306.0	1.0	0.0	108.0	379.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1734.0
27	45.0	0.0	1611.0	0.0	0.0	1.0	786.0	0.0	0.0	0.0	0.0	13.0	0.0	118.0	0.0	0.0	1257.0	0.0	0.0	0.0	0.0	0.0	1335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	8.0	0.0	16.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0
28	1065.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	9.0	0.0	0.0	0.0	0.0	10.0	0.0	37.0	0.0	412.0	0.0	0.0	497.0	0.0	0.0	0.0	1566.0	0.0	0.0	87.0	737.0	590.0	0.0	0.0	0.0	194.0	0.0	895.0	0.0	0.0	0.0
29	2.0	0.0	0.0	204.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	64.0	0.0	1605.0	542.0	0.0	0.0	0.0	0.0	17.0	3.0	1.0	1791.0	0.0	460.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	1.0	1182.0	4.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	1.0	233.0
30	0.0	327.0	0.0	0.0	0.0	1670.0	0.0	0.0	606.0	1113.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	79.0	717.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	2212.0	0.0	734.0	3425.0	0.0
31	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1605.0	1951.0	0.0	370.0	3.0	5.0	0.0	5.0	1422.0	0.0	7.0	7.0	24.0	2104.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1589.0	0.0	0.0	0.0	1661.0	0.0	1446.0	373.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	455.0	0.0	48.0	0.0	0.0	0.0	0.0	6.0	577.0	0.0	0.0	0.0	946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0
33	230.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	468.0	0.0	1151.0	0.0	1526.0	196.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	83.0	1577.0	0.0	0.0	0.0	124.0	0.0	106.0	0.0	0.0	6.0
34	0.0	0.0	0.0	0.0	919.0	1.0	0.0	0.0	0.0	586.0	0.0	0.0	88.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2577.0	23.0	300.0	0.0	0.0	0.0	81.0	0.0	3.0	5.0	0.0	2552.0	0.0	0.0	27.0	0.0	0.0	398.0	6.0	1446.0	0.0	0.0	14.0	1182.0
35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	20.0	0.0	0.0	1148.0	0.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	79.0	1.0	0.0	1.0	0.0	724.0	0.0	897.0	0.0	2663.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857.0	0.0	0.0	1182.0	319.0
36	473.0	0.0	505.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	1.0	0.0	0.0	998.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	88.0	94.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	936.0	1.0	0.0	0.0	0.0	3.0	0.0	796.0	0.0	0.0	0.0
37	74.0	0.0	378.0	2551.0	0.0	0.0	0.0	6.0	0.0	0.0	56.0	275.0	0.0	5.0	0.0	0.0	160.0	502.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	10.0	745.0	1150.0	0.0	0.0	0.0	99.0	0.0	0.0	876.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1498.0	0.0	0.0	0.0
38	404.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	1989.0	0.0	382.0	0.0	598.0	5.0	0.0	0.0	0.0	1498.0	29.0	0.0	3.0	3.0	0.0	0.0	0.0	5.0	1117.0	0.0	8.0	0.0	0.0	5.0
39	0.0	289.0	143.0	0.0	0.0	1.0	1366.0	0.0	0.0	0.0	0.0	883.0	0.0	1776.0	0.0	0.0	0.0	0.0	0.0	224.0	541.0	2181.0	3.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0
40	0.0	11.0	0.0	141.0	0.0	0.0	0.0	291.0	32.0	0.0	1203.0	452.0	0.0	6.0	0.0	2.0	0.0	3.0	0.0	1454.0	1711.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1084.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	2778.0	2182.0	14.0	0.0	0.0	2107.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	0.0	85.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	0.0	0.0	396.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	392.0	334.0	0.0	0.0	0.0	0.0
42	846.0	0.0	0.0	0.0	2201.0	39.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	1574.0	0.0	575.0	0.0	0.0	1.0	207.0	0.0	0.0	0.0	0.0	122.0	9.0	0.0	1.0	0.0	1107.0	0.0	0.0	376.0	0.0	0.0	3.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	64.0	62.0	0.0	0.0	0.0	2029.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2145.0	0.0	0.0	0.0	1390.0	860.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	161.0	0.0
44	630.0	0.0	35.0	70.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	220.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	14.0	4.0	941.0	85.0	0.0	0.0	0.0	108.0	0.0	0.0	744.0	1500.0	21.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1938.0	0.0	0.0	0.0	1980.0	957.0	0.0	109.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0
46	0.0	135.0	0.0	0.0	0.0	4.0	0.0	0.0	1109.0	3.0	0.0	0.0	4.0	0.0	2824.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3405.0	0.0	284.0	0.0	10.0	1118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	33.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	6.0	0.0	20.0	641.0	0.0	0.0	0.0	0.0	356.0	205.0	1189.0	1872.0	0.0	0.0	255.0	0.0	0.0	2.0	4.0	1228.0	371.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
