area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
36	500.0	0.0	499.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	3.0	0.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	102.0	83.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	914.0	0.0	0.0	0.0	0.0	2.0	0.0	793.0	0.0	0.0	0.0
37	85.0	0.0	395.0	2577.0	0.0	0.0	0.0	4.0	0.0	0.0	45.0	267.0	0.0	2.0	0.0	0.0	170.0	498.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	14.0	744.0	1106.0	0.0	0.0	0.0	103.0	0.0	0.0	882.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1481.0	0.0	0.0	0.0
38	419.0	0.0	1.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	1973.0	0.0	410.0	0.0	612.0	5.0	0.0	0.0	0.0	1517.0	34.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	1109.0	0.0	8.0	0.0	0.0	5.0
39	0.0	277.0	152.0	0.0	0.0	3.0	1421.0	0.0	1.0	0.0	0.0	889.0	0.0	1838.0	0.0	0.0	0.0	0.0	0.0	248.0	511.0	2188.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
40	0.0	10.0	0.0	123.0	0.0	0.0	0.0	270.0	23.0	0.0	1217.0	480.0	0.0	5.0	0.0	4.0	0.0	3.0	0.0	1482.0	1695.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1081.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	2748.0	2218.0	15.0	0.0	0.0	2113.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	680.0	0.0	79.0	0.0	0.0	0.0	1.0	0.0	31.0	0.0	0.0	0.0	409.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	394.0	331.0	0.0	0.0	0.0	0.0
42	890.0	0.0	0.0	0.0	2174.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	1634.0	0.0	529.0	0.0	0.0	1.0	205.0	0.0	0.0	0.0	0.0	139.0	7.0	0.0	2.0	0.0	1119.0	0.0	0.0	404.0	0.0	0.0	2.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	78.0	56.0	0.0	0.0	0.0	2126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2078.0	0.0	0.0	0.0	1422.0	836.0	0.0	1.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	1.0	155.0	0.0
44	633.0	0.0	36.0	59.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	223.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	16.0	4.0	899.0	78.0	0.0	0.0	0.0	100.0	0.0	0.0	780.0	1511.0	20.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1880.0	0.0	0.0	0.0	2078.0	993.0	0.0	125.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1856.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
46	0.0	129.0	0.0	0.0	0.0	9.0	0.0	0.0	1104.0	8.0	0.0	0.0	4.0	0.0	2810.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3462.0	1.0	276.0	0.0	13.0	1091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	47.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	0.0	7.0	0.0	19.0	635.0	0.0	0.0	0.0	0.0	345.0	225.0	1198.0	1850.0	0.0	0.0	251.0	0.0	0.0	3.0	6.0	1265.0	352.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
