area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
18	0.0	0.0	0.0	3.0	0.0	0.0	0.0	39.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0	975.0	0.0	588.0	0.0	0.0	0.0	0.0	0.0	883.0	0.0	112.0	221.0	0.0	0.0	473.0	0.0	9.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	568.0
19	0.0	26.0	13.0	415.0	0.0	0.0	0.0	14.0	1.0	0.0	492.0	1570.0	0.0	59.0	0.0	0.0	0.0	1.0	0.0	0.0	530.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	184.0	1397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	1737.0	0.0	0.0	0.0	0.0	0.0	12.0	2862.0	0.0	22.0	242.0	1.0	7.0	3.0	0.0	0.0	0.0	0.0	443.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1829.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	424.0	1454.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
21	0.0	1294.0	0.0	0.0	0.0	7.0	614.0	0.0	2.0	0.0	0.0	30.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1952.0	1.0	0.0	0.0	0.0	0.0	1683.0	0.0	0.0
22	583.0	0.0	72.0	0.0	423.0	1085.0	1691.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1190.0	24.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	13.0	1.0	25.0	0.0	0.0	710.0	1578.0	0.0	1.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	8.0	0.0	0.0	0.0	568.0	0.0	0.0	712.0	0.0	18.0	963.0	0.0	0.0	0.0	0.0	0.0	0.0	671.0	11.0	0.0	0.0	10.0	0.0	116.0	470.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0
24	10.0	0.0	0.0	0.0	1445.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	832.0	0.0	48.0	3.0	1.0	0.0	0.0	451.0	2326.0	3.0	0.0	0.0	1669.0	0.0	0.0	81.0	495.0	7.0	2.0	0.0	0.0	211.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1098.0	0.0	0.0	5.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	664.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	56.0	0.0	26.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1144.0
26	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	122.0	208.0	0.0	0.0	0.0	0.0	4.0	898.0	7.0	0.0	0.0	399.0	1706.0	0.0	0.0	0.0	964.0	276.0	1.0	0.0	88.0	380.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1572.0
27	48.0	0.0	1417.0	1.0	0.0	1.0	680.0	0.0	0.0	0.0	0.0	15.0	0.0	118.0	0.0	0.0	1072.0	0.0	0.0	1.0	0.0	0.0	1251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	8.0	0.0	29.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0
28	992.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	10.0	0.0	0.0	0.0	0.0	20.0	0.0	41.0	0.0	382.0	0.0	0.0	397.0	0.0	0.0	0.0	1446.0	0.0	0.0	68.0	624.0	547.0	0.0	0.0	0.0	177.0	0.0	835.0	0.0	0.0	2.0
29	3.0	0.0	0.0	198.0	0.0	0.0	0.0	19.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	58.0	0.0	1486.0	461.0	0.0	0.0	0.0	0.0	11.0	1.0	1.0	1682.0	0.0	389.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	1.0	964.0	8.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	1.0	193.0
30	0.0	303.0	0.0	0.0	0.0	1499.0	0.0	0.0	527.0	1026.0	0.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	76.0	652.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	1850.0	0.0	662.0	2992.0	0.0
31	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1459.0	1851.0	0.0	338.0	1.0	7.0	0.0	3.0	1256.0	0.0	5.0	14.0	27.0	1903.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	920.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1489.0	0.0	0.0	0.0	1497.0	0.0	1293.0	324.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	424.0	0.0	58.0	0.0	0.0	0.0	0.0	3.0	518.0	0.0	0.0	1.0	852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	1.0
33	223.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	481.0	0.0	999.0	0.0	1405.0	187.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	77.0	1358.0	0.0	0.0	0.0	110.0	0.0	116.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	840.0	1.0	0.0	0.0	0.0	502.0	0.0	0.0	91.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2372.0	28.0	316.0	0.0	0.0	0.0	73.0	0.0	4.0	8.0	0.0	2312.0	0.0	0.0	30.0	0.0	0.0	385.0	10.0	1300.0	0.0	0.0	5.0	1047.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	26.0	0.0	0.0	1064.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	89.0	1.0	0.0	1.0	0.0	656.0	0.0	821.0	0.0	2372.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	873.0	0.0	0.0	1001.0	331.0
36	411.0	0.0	460.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	1.0	0.0	0.0	875.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	95.0	93.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	807.0	1.0	0.0	0.0	0.0	2.0	0.0	662.0	0.0	0.0	0.0
37	77.0	0.0	361.0	2244.0	0.0	0.0	0.0	3.0	0.0	0.0	44.0	249.0	0.0	1.0	0.0	0.0	150.0	477.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	18.0	688.0	953.0	0.0	0.0	0.0	73.0	0.0	0.0	791.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1262.0	0.0	0.0	0.0
38	392.0	0.0	0.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	1726.0	0.0	350.0	0.0	596.0	6.0	0.0	0.0	0.0	1256.0	48.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	984.0	0.0	10.0	0.0	0.0	7.0
39	0.0	268.0	121.0	0.0	0.0	2.0	1221.0	0.0	0.0	0.0	0.0	801.0	0.0	1599.0	0.0	0.0	0.0	0.0	0.0	212.0	446.0	1924.0	3.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0
40	0.0	13.0	0.0	129.0	0.0	0.0	0.0	266.0	23.0	0.0	1080.0	409.0	0.0	7.0	0.0	5.0	0.0	3.0	0.0	1235.0	1537.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	934.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	2458.0	1961.0	16.0	0.0	0.0	1848.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637.0	0.0	86.0	0.0	0.0	0.0	1.0	0.0	22.0	0.0	0.0	0.0	392.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	386.0	315.0	0.0	0.0	0.0	0.0
42	811.0	0.0	0.0	0.0	1947.0	40.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	1453.0	0.0	492.0	0.0	1.0	3.0	199.0	0.0	0.0	0.0	0.0	107.0	12.0	0.0	4.0	0.0	982.0	0.0	0.0	375.0	0.0	0.0	2.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	78.0	53.0	0.0	0.0	0.0	1769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1773.0	0.0	0.0	0.0	1284.0	817.0	0.0	1.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	0.0	148.0	0.0
44	554.0	0.0	37.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	198.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	24.0	4.0	791.0	78.0	0.0	0.0	0.0	101.0	0.0	0.0	652.0	1320.0	13.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1678.0	0.0	0.0	0.0	1849.0	872.0	0.0	130.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1561.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	739.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
46	0.0	116.0	0.0	0.0	0.0	7.0	0.0	0.0	899.0	5.0	0.0	0.0	1.0	0.0	2430.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3002.0	0.0	268.0	0.0	20.0	979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	36.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	9.0	0.0	22.0	577.0	0.0	0.0	0.0	0.0	303.0	225.0	1105.0	1706.0	0.0	0.0	218.0	0.0	0.0	1.0	13.0	1188.0	343.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
