area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
33	222.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	449.0	0.0	874.0	0.0	1139.0	161.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	72.0	1085.0	0.0	0.0	0.0	100.0	0.0	115.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	757.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	80.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2053.0	33.0	284.0	0.0	0.0	0.0	76.0	0.0	6.0	12.0	0.0	2032.0	0.0	0.0	36.0	0.0	0.0	365.0	12.0	1194.0	0.0	0.0	18.0	904.0
35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	34.0	0.0	0.0	956.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	78.0	3.0	0.0	1.0	0.0	621.0	0.0	717.0	0.0	2039.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	819.0	0.0	0.0	889.0	299.0
36	333.0	0.0	407.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	70.0	0.0	2.0	0.0	0.0	716.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	87.0	98.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	689.0	3.0	0.0	0.0	0.0	3.0	0.0	548.0	0.0	0.0	0.0
37	78.0	0.0	326.0	1921.0	0.0	0.0	0.0	8.0	0.0	0.0	50.0	210.0	0.0	2.0	0.0	0.0	164.0	429.0	1.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	19.0	575.0	801.0	0.0	0.0	0.0	77.0	0.0	0.0	683.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	1031.0	0.0	0.0	0.0
38	353.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	1404.0	0.0	321.0	0.0	514.0	10.0	0.0	0.0	0.0	1021.0	45.0	0.0	4.0	2.0	0.0	0.0	0.0	4.0	855.0	0.0	14.0	0.0	0.0	10.0
39	0.0	235.0	114.0	0.0	0.0	0.0	1087.0	0.0	0.0	0.0	0.0	716.0	0.0	1351.0	0.0	0.0	0.0	0.0	0.0	180.0	468.0	1643.0	2.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0
40	0.0	16.0	0.0	118.0	0.0	0.0	0.0	244.0	28.0	0.0	929.0	391.0	0.0	8.0	0.0	4.0	0.0	4.0	0.0	1008.0	1385.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	815.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	2175.0	1738.0	19.0	0.0	0.0	1572.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.0	0.0	87.0	0.0	0.0	1.0	1.0	0.0	24.0	0.0	0.0	1.0	368.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	377.0	309.0	0.0	0.0	0.0	0.0
42	743.0	0.0	0.0	0.0	1715.0	40.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	1256.0	0.0	431.0	0.0	1.0	3.0	194.0	0.0	0.0	0.0	0.0	86.0	9.0	0.0	4.0	0.0	798.0	0.0	0.0	343.0	0.0	0.0	3.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	76.0	58.0	0.0	0.0	1.0	1510.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1549.0	0.0	0.0	0.0	1123.0	740.0	0.0	1.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	0.0	143.0	0.0
44	460.0	0.0	35.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	184.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	4.0	662.0	80.0	0.0	0.0	0.0	98.0	0.0	0.0	524.0	1101.0	14.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1546.0	0.0	0.0	0.0	1661.0	774.0	0.0	131.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	1344.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	698.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
46	0.0	107.0	0.0	0.0	0.0	11.0	0.0	0.0	783.0	5.0	0.0	0.0	2.0	0.0	2114.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2564.0	0.0	236.0	0.0	25.0	887.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	35.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	0.0	0.0	18.0	0.0	22.0	499.0	0.0	0.0	0.0	0.0	262.0	218.0	935.0	1481.0	0.0	0.0	183.0	0.0	0.0	7.0	17.0	1027.0	323.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
