area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
24	19.0	0.0	0.0	0.0	1205.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	671.0	0.0	57.0	7.0	1.0	0.0	0.0	410.0	1800.0	8.0	0.0	0.0	1256.0	0.0	0.0	88.0	419.0	14.0	3.0	0.0	0.0	180.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	818.0	0.0	1.0	14.0	0.0	4.0	109.0	0.0	0.0	0.0	0.0	471.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	3.0	72.0	0.0	41.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	807.0
26	5.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	142.0	154.0	0.0	0.0	0.0	0.0	3.0	723.0	17.0	0.0	0.0	341.0	1308.0	0.0	0.0	0.0	771.0	255.0	5.0	1.0	107.0	285.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	1216.0
27	57.0	0.0	1033.0	5.0	0.0	3.0	550.0	0.0	0.0	0.0	0.0	23.0	0.0	102.0	0.0	0.0	831.0	0.0	0.0	1.0	0.0	0.0	1020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	15.0	0.0	30.0	0.0	1.0	4.0	0.0	11.0	0.0	0.0	0.0
28	816.0	0.0	0.0	18.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	16.0	0.0	0.0	0.0	0.0	27.0	0.0	63.0	0.0	326.0	0.0	0.0	288.0	0.0	0.0	0.0	1036.0	0.0	0.0	76.0	506.0	474.0	0.0	0.0	0.0	176.0	0.0	607.0	0.0	0.0	1.0
29	6.0	0.0	0.0	205.0	0.0	0.0	0.0	25.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	65.0	0.0	1133.0	337.0	0.0	0.0	0.0	0.0	15.0	9.0	5.0	1292.0	0.0	305.0	0.0	0.0	0.0	0.0	140.0	1.0	0.0	4.0	714.0	15.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	170.0
30	0.0	268.0	0.0	0.0	0.0	1322.0	0.0	0.0	445.0	865.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	90.0	554.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	1445.0	0.0	519.0	2386.0	0.0
31	0.0	5.0	0.0	2.0	0.0	0.0	0.0	1177.0	1708.0	0.0	297.0	3.0	9.0	0.0	7.0	953.0	0.0	10.0	26.0	32.0	1632.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	765.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1343.0	0.0	0.0	0.0	1120.0	0.0	1070.0	287.0	0.0	0.0	16.0	0.0	8.0	0.0	0.0	356.0	0.0	74.0	0.0	0.0	0.0	0.0	24.0	434.0	0.0	0.0	10.0	683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	272.0	6.0
33	224.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	411.0	0.0	772.0	0.0	1021.0	156.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0	80.0	953.0	0.0	0.0	0.0	107.0	0.0	108.0	0.0	0.0	7.0
34	0.0	0.0	0.0	0.0	755.0	0.0	0.0	0.0	0.0	395.0	0.0	0.0	89.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1851.0	27.0	275.0	0.0	0.0	2.0	87.0	0.0	5.0	13.0	0.0	1860.0	0.0	0.0	46.0	0.0	0.0	369.0	14.0	1148.0	0.0	0.0	16.0	819.0
35	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	39.0	0.0	0.0	872.0	0.0	280.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	83.0	5.0	0.0	1.0	0.0	607.0	0.0	659.0	0.0	1893.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	750.0	0.0	0.0	815.0	281.0
36	315.0	0.0	377.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	68.0	0.0	3.0	0.0	0.0	673.0	0.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	85.0	93.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	637.0	4.0	0.0	0.0	0.0	6.0	0.0	462.0	0.0	0.0	0.0
37	86.0	0.0	314.0	1780.0	0.0	0.0	0.0	13.0	0.0	0.0	64.0	208.0	0.0	3.0	0.0	3.0	181.0	403.0	2.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	23.0	525.0	740.0	0.0	0.0	0.0	80.0	0.0	0.0	615.0	0.0	5.0	0.0	6.0	0.0	1.0	0.0	960.0	0.0	0.0	1.0
38	329.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	1264.0	0.0	298.0	0.0	491.0	14.0	0.0	0.0	0.0	867.0	47.0	0.0	4.0	7.0	0.0	0.0	0.0	6.0	809.0	0.0	16.0	0.0	0.0	11.0
39	0.0	239.0	120.0	0.0	0.0	5.0	1019.0	0.0	1.0	0.0	0.0	653.0	0.0	1150.0	0.0	0.0	0.0	0.0	0.0	168.0	440.0	1442.0	5.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0
40	0.0	17.0	0.0	129.0	0.0	0.0	0.0	243.0	37.0	0.0	888.0	393.0	0.0	7.0	0.0	6.0	0.0	3.0	0.0	918.0	1285.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	770.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	1991.0	1653.0	24.0	0.0	0.0	1433.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	539.0	0.0	90.0	0.0	0.0	1.0	1.0	0.0	27.0	0.0	0.0	1.0	360.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	378.0	295.0	0.0	0.0	0.0	0.0
42	706.0	0.0	0.0	0.0	1598.0	46.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	1174.0	0.0	417.0	0.0	1.0	5.0	199.0	0.0	0.0	0.0	0.0	79.0	13.0	0.0	7.0	0.0	741.0	0.0	0.0	356.0	0.0	0.0	5.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	88.0	76.0	0.0	0.0	2.0	1386.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1383.0	0.0	0.0	0.0	1041.0	689.0	0.0	1.0	0.0	0.0	0.0	282.0	1.0	0.0	0.0	0.0	144.0	0.0
44	417.0	0.0	46.0	65.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	196.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21.0	4.0	599.0	74.0	0.0	0.0	0.0	104.0	0.0	0.0	441.0	1002.0	16.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1453.0	0.0	0.0	0.0	1527.0	714.0	0.0	132.0	5.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	1208.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	1.0	0.0	0.0	55.0	0.0
46	0.0	114.0	0.0	0.0	0.0	14.0	0.0	0.0	737.0	13.0	0.0	0.0	6.0	0.0	1877.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2416.0	0.0	232.0	0.0	25.0	824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	32.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	0.0	25.0	0.0	43.0	457.0	0.0	0.0	0.0	0.0	245.0	224.0	815.0	1328.0	0.0	2.0	192.0	0.0	0.0	10.0	16.0	922.0	309.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
