area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
36	471.0	0.0	498.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	963.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	89.0	84.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	929.0	1.0	0.0	0.0	0.0	1.0	0.0	775.0	0.0	0.0	0.0
37	69.0	0.0	409.0	2541.0	0.0	0.0	0.0	1.0	0.0	0.0	50.0	268.0	0.0	0.0	0.0	0.0	169.0	552.0	3.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	10.0	765.0	1133.0	0.0	0.0	0.0	85.0	0.0	0.0	816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1409.0	0.0	0.0	0.0
38	410.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	2016.0	0.0	379.0	0.0	591.0	7.0	0.0	0.0	0.0	1533.0	42.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	1084.0	0.0	11.0	0.0	0.0	7.0
39	0.0	263.0	148.0	0.0	0.0	0.0	1352.0	0.0	0.0	0.0	0.0	918.0	0.0	1845.0	0.0	0.0	0.0	0.0	0.0	244.0	480.0	2152.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0
40	0.0	12.0	0.0	130.0	0.0	0.0	0.0	291.0	1.0	0.0	1282.0	439.0	0.0	2.0	0.0	4.0	0.0	5.0	0.0	1450.0	1748.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1051.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	2772.0	115.0	18.0	0.0	0.0	2249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	812.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	393.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	414.0	350.0	0.0	0.0	0.0	0.0
42	864.0	0.0	0.0	0.0	2146.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	1576.0	0.0	540.0	0.0	0.0	1.0	209.0	0.0	0.0	0.0	0.0	133.0	8.0	0.0	3.0	0.0	1122.0	0.0	0.0	415.0	0.0	0.0	1.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	61.0	3.0	0.0	0.0	0.0	2098.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2075.0	0.0	0.0	0.0	1382.0	869.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	0.0	156.0	0.0
44	589.0	0.0	31.0	62.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	223.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	1.0	927.0	76.0	0.0	0.0	0.0	106.0	0.0	0.0	756.0	1490.0	15.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1932.0	0.0	0.0	0.0	1.0	1128.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	1832.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0
46	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	9.0	0.0	0.0	4.0	0.0	3135.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3550.0	0.0	284.0	0.0	11.0	1160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	47.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	12.0	0.0	22.0	681.0	0.0	0.0	0.0	0.0	323.0	179.0	1217.0	1892.0	0.0	0.0	272.0	0.0	0.0	4.0	5.0	1235.0	356.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
