area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
10	0.0	0.0	1.0	1585.0	0.0	0.0	0.0	1489.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	91.0	0.0	484.0	2.0	567.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	399.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	1207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	16.0	1326.0	1133.0	0.0	0.0	1.0	1.0	0.0	0.0	186.0	0.0	0.0	1437.0	0.0	0.0	15.0	0.0	0.0	2131.0	282.0	24.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	69.0	235.0	0.0	779.0	548.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	34.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	591.0	0.0	1150.0	0.0	0.0	0.0	0.0	0.0	11.0	1797.0	0.0	88.0	1221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	419.0
13	0.0	0.0	1389.0	5.0	0.0	0.0	401.0	0.0	0.0	0.0	0.0	1591.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	71.0	9.0	8.0	1.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	1729.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	7.0	1634.0	0.0	1.0	355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3170.0	0.0
15	0.0	0.0	0.0	19.0	0.0	0.0	0.0	1498.0	0.0	0.0	74.0	0.0	33.0	0.0	0.0	0.0	0.0	885.0	1065.0	0.0	0.0	0.0	0.0	797.0	0.0	6.0	5.0	0.0	0.0	61.0	0.0	1412.0	350.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
16	1401.0	0.0	679.0	14.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1222.0	1.0	0.0	0.0	0.0	1099.0	58.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1062.0	163.0	17.0	0.0	0.0	0.0	179.0	0.0	267.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1149.0	0.0	0.0	0.0	775.0	0.0	0.0	482.0	0.0	0.0	0.0	0.0	969.0	0.0	0.0	602.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	101.0	0.0	8.0	1534.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	516.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	26.0
18	0.0	0.0	0.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1110.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	997.0	0.0	99.0	210.0	0.0	0.0	570.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	621.0
19	0.0	20.0	4.0	431.0	0.0	0.0	0.0	17.0	0.0	0.0	601.0	1903.0	0.0	58.0	0.0	0.0	0.0	1.0	0.0	0.0	566.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	193.0	1592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2200.0	0.0	0.0	0.0	0.0	0.0	13.0	107.0	0.0	22.0	251.0	0.0	7.0	4.0	2.0	0.0	0.0	0.0	549.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2476.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	484.0	1752.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0
21	0.0	1510.0	0.0	0.0	0.0	0.0	592.0	0.0	0.0	0.0	0.0	32.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2239.0	1.0	0.0	0.0	0.0	0.0	1831.0	0.0	0.0
22	641.0	0.0	83.0	0.0	472.0	43.0	1937.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1253.0	25.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	9.0	0.0	25.0	0.0	0.0	901.0	1667.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	590.0	0.0	0.0	790.0	0.0	5.0	1061.0	0.0	0.0	0.0	0.0	0.0	0.0	756.0	9.0	0.0	0.0	11.0	0.0	119.0	526.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0
24	2.0	0.0	0.0	0.0	1542.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	950.0	0.0	39.0	1.0	0.0	0.0	0.0	473.0	2612.0	2.0	0.0	1.0	1914.0	0.0	0.0	73.0	520.0	6.0	2.0	0.0	0.0	193.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1182.0	0.0	0.0	8.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	785.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	30.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1214.0
26	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	81.0	228.0	0.0	0.0	0.0	0.0	4.0	1047.0	3.0	0.0	0.0	403.0	1879.0	0.0	0.0	0.0	1087.0	265.0	1.0	0.0	114.0	403.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	1694.0
27	43.0	0.0	1557.0	3.0	0.0	0.0	773.0	0.0	0.0	0.0	0.0	14.0	0.0	104.0	0.0	0.0	1246.0	0.0	0.0	0.0	0.0	0.0	1289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	9.0	0.0	14.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
28	1050.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	10.0	0.0	0.0	0.0	0.0	13.0	0.0	45.0	0.0	413.0	0.0	0.0	467.0	0.0	0.0	0.0	1601.0	0.0	0.0	75.0	711.0	623.0	0.0	0.0	0.0	184.0	0.0	927.0	0.0	0.0	0.0
29	3.0	0.0	0.0	220.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	59.0	0.0	1585.0	547.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	1801.0	0.0	495.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	1209.0	7.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	231.0
30	0.0	375.0	0.0	0.0	0.0	4.0	0.0	0.0	19.0	1421.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	65.0	748.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	2210.0	0.0	856.0	3545.0	0.0
31	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1646.0	24.0	0.0	402.0	1.0	5.0	0.0	6.0	1527.0	0.0	3.0	16.0	36.0	2438.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1053.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1728.0	0.0	1608.0	384.0	0.0	0.0	12.0	0.0	4.0	0.0	0.0	479.0	0.0	48.0	0.0	0.0	0.0	0.0	3.0	751.0	0.0	0.0	0.0	969.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	2.0
33	241.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	476.0	0.0	1139.0	0.0	1572.0	193.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	72.0	1538.0	0.0	0.0	0.0	119.0	0.0	116.0	0.0	0.0	3.0
34	0.0	0.0	0.0	0.0	924.0	0.0	0.0	0.0	0.0	606.0	0.0	0.0	96.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2606.0	28.0	286.0	0.0	0.0	0.0	90.0	0.0	3.0	4.0	0.0	2635.0	0.0	0.0	31.0	0.0	0.0	355.0	5.0	1385.0	0.0	0.0	10.0	1184.0
35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	1180.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	73.0	0.0	0.0	0.0	0.0	719.0	0.0	916.0	0.0	2722.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	906.0	0.0	0.0	1168.0	352.0
36	495.0	0.0	517.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	962.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	92.0	85.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	920.0	2.0	0.0	0.0	0.0	2.0	0.0	747.0	0.0	0.0	0.0
37	71.0	0.0	411.0	2566.0	0.0	0.0	0.0	4.0	0.0	0.0	33.0	278.0	0.0	0.0	0.0	0.0	147.0	579.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	11.0	728.0	1181.0	0.0	0.0	0.0	93.0	0.0	0.0	841.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1428.0	0.0	0.0	0.0
38	413.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	1991.0	0.0	389.0	0.0	620.0	7.0	0.0	0.0	0.0	1517.0	32.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1089.0	0.0	7.0	0.0	0.0	7.0
39	0.0	254.0	143.0	0.0	0.0	0.0	1315.0	0.0	0.0	0.0	0.0	908.0	0.0	1860.0	0.0	0.0	0.0	0.0	0.0	234.0	486.0	2115.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0
40	0.0	9.0	0.0	134.0	0.0	0.0	0.0	283.0	0.0	0.0	1227.0	469.0	0.0	4.0	0.0	3.0	0.0	3.0	0.0	1453.0	1725.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1064.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	2825.0	118.0	20.0	0.0	0.0	2295.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	812.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	424.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	404.0	315.0	0.0	0.0	0.0	0.0
42	887.0	0.0	0.0	0.0	2169.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	1576.0	0.0	524.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	135.0	10.0	0.0	2.0	0.0	1086.0	0.0	0.0	412.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	56.0	3.0	0.0	0.0	0.0	2023.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2158.0	0.0	0.0	0.0	1368.0	868.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0	141.0	0.0
44	566.0	0.0	34.0	61.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	229.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	1.0	951.0	92.0	0.0	0.0	0.0	109.0	0.0	0.0	772.0	1507.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1936.0	0.0	0.0	0.0	0.0	1070.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1802.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1051.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	1.0	0.0	0.0	66.0	0.0
46	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	0.0	0.0	3.0	0.0	3106.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3515.0	0.0	276.0	0.0	13.0	1158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	47.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416.0	0.0	0.0	6.0	0.0	25.0	664.0	0.0	0.0	0.0	0.0	316.0	195.0	1234.0	1858.0	0.0	0.0	242.0	0.0	0.0	1.0	5.0	1272.0	341.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
