area	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
11	0.0	22.0	1323.0	1153.0	0.0	0.0	0.0	1.0	0.0	0.0	190.0	0.0	0.0	1450.0	0.0	0.0	8.0	0.0	0.0	2099.0	294.0	25.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	78.0	245.0	0.0	806.0	547.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	34.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	598.0	0.0	1136.0	0.0	0.0	0.0	0.0	0.0	9.0	1716.0	0.0	85.0	1212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	404.0
13	0.0	0.0	1408.0	5.0	0.0	0.0	419.0	0.0	0.0	0.0	0.0	1596.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	69.0	8.0	8.0	1.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1736.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.0	8.0	1655.0	0.0	1.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	3169.0	0.0
15	0.0	0.0	0.0	20.0	0.0	0.0	0.0	1473.0	0.0	0.0	66.0	0.0	32.0	0.0	0.0	0.0	0.0	880.0	1059.0	0.0	0.0	0.0	0.0	812.0	0.0	8.0	7.0	0.0	0.0	59.0	0.0	1374.0	347.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
16	1428.0	0.0	708.0	17.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1219.0	1.0	0.0	0.0	0.0	1120.0	59.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1060.0	162.0	18.0	0.0	0.0	0.0	184.0	0.0	252.0	0.0	0.0	0.0
17	0.0	0.0	0.0	1154.0	0.0	0.0	0.0	773.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	938.0	0.0	0.0	632.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	99.0	0.0	9.0	1556.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	500.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	23.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1114.0	0.0	642.0	0.0	0.0	0.0	0.0	0.0	1002.0	0.0	98.0	221.0	0.0	0.0	566.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627.0
19	0.0	14.0	5.0	438.0	0.0	0.0	0.0	16.0	0.0	0.0	586.0	1902.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	572.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	1.0	15.0	0.0	195.0	1583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	2175.0	0.0	0.0	0.0	0.0	0.0	18.0	106.0	0.0	22.0	257.0	0.0	8.0	6.0	2.0	0.0	0.0	0.0	556.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2494.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	478.0	1787.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
21	0.0	1546.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	35.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	13.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2195.0	1.0	0.0	0.0	0.0	0.0	1903.0	0.0	0.0
22	652.0	0.0	83.0	0.0	476.0	48.0	1949.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1275.0	23.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	1.0	30.0	0.0	0.0	924.0	1710.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	606.0	0.0	0.0	789.0	0.0	5.0	1031.0	0.0	0.0	0.0	0.0	0.0	0.0	780.0	9.0	0.0	0.0	12.0	0.0	120.0	505.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0
24	4.0	0.0	0.0	0.0	1543.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	942.0	0.0	36.0	1.0	1.0	0.0	0.0	490.0	2587.0	3.0	0.0	1.0	1883.0	0.0	0.0	74.0	508.0	9.0	2.0	0.0	0.0	190.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1163.0	0.0	0.0	7.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	786.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	24.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1228.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	84.0	234.0	0.0	0.0	0.0	0.0	4.0	1004.0	2.0	0.0	0.0	390.0	1873.0	0.0	0.0	0.0	1075.0	279.0	1.0	0.0	111.0	412.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1728.0
27	42.0	0.0	1565.0	1.0	0.0	0.0	783.0	0.0	0.0	0.0	0.0	18.0	0.0	108.0	0.0	0.0	1291.0	0.0	0.0	0.0	0.0	0.0	1328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	13.0	0.0	19.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0
28	1075.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	9.0	0.0	0.0	0.0	0.0	13.0	0.0	35.0	0.0	423.0	0.0	0.0	500.0	0.0	0.0	0.0	1630.0	0.0	0.0	70.0	694.0	632.0	0.0	0.0	0.0	177.0	0.0	909.0	0.0	0.0	0.0
29	3.0	0.0	0.0	234.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	55.0	0.0	1588.0	543.0	0.0	0.0	0.0	0.0	11.0	1.0	1.0	1806.0	0.0	502.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	1168.0	5.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	228.0
30	0.0	366.0	0.0	0.0	0.0	5.0	0.0	0.0	19.0	1428.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	71.0	706.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	2218.0	0.0	875.0	3605.0	0.0
31	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1624.0	25.0	0.0	396.0	2.0	8.0	0.0	7.0	1508.0	0.0	5.0	14.0	36.0	2411.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1047.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1672.0	0.0	1598.0	379.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0	465.0	0.0	48.0	0.0	0.0	0.0	0.0	4.0	722.0	0.0	0.0	0.0	955.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	1.0
33	240.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	515.0	0.0	1153.0	0.0	1560.0	211.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	73.0	1535.0	0.0	0.0	0.0	123.0	0.0	121.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	886.0	0.0	0.0	0.0	0.0	602.0	0.0	0.0	96.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2591.0	27.0	296.0	0.0	0.0	0.0	79.0	0.0	5.0	5.0	0.0	2588.0	0.0	0.0	32.0	0.0	0.0	358.0	12.0	1400.0	0.0	0.0	12.0	1141.0
35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	1168.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	75.0	0.0	0.0	0.0	0.0	702.0	0.0	897.0	0.0	2662.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	879.0	0.0	0.0	1133.0	354.0
36	464.0	0.0	488.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	1.0	0.0	0.0	975.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	94.0	92.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	954.0	1.0	0.0	0.0	0.0	2.0	0.0	757.0	0.0	0.0	0.0
37	74.0	0.0	427.0	2596.0	0.0	0.0	0.0	1.0	0.0	0.0	44.0	277.0	0.0	0.0	0.0	0.0	157.0	567.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	10.0	726.0	1130.0	0.0	0.0	0.0	86.0	0.0	0.0	804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1424.0	0.0	0.0	0.0
38	412.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	2000.0	0.0	361.0	0.0	614.0	5.0	0.0	0.0	0.0	1516.0	39.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	1076.0	0.0	12.0	0.0	0.0	9.0
39	0.0	264.0	157.0	0.0	0.0	0.0	1363.0	0.0	0.0	0.0	0.0	901.0	0.0	1825.0	0.0	0.0	0.0	0.0	0.0	234.0	482.0	2150.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0
40	0.0	9.0	0.0	135.0	0.0	0.0	0.0	284.0	1.0	0.0	1265.0	436.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	1434.0	1799.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1052.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	1.0	0.0	0.0	0.0	2802.0	123.0	18.0	0.0	0.0	2296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	424.0	344.0	0.0	0.0	0.0	0.0
42	873.0	0.0	0.0	0.0	2157.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	1608.0	0.0	556.0	0.0	0.0	1.0	210.0	0.0	0.0	0.0	0.0	128.0	9.0	0.0	1.0	0.0	1093.0	0.0	0.0	408.0	0.0	0.0	1.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	64.0	3.0	0.0	0.0	0.0	2095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	2099.0	0.0	0.0	0.0	1400.0	858.0	0.0	0.0	0.0	0.0	0.0	307.0	0.0	0.0	0.0	0.0	145.0	0.0
44	576.0	0.0	28.0	58.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	242.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	18.0	1.0	946.0	85.0	0.0	0.0	0.0	99.0	0.0	0.0	741.0	1515.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
45	0.0	1938.0	0.0	0.0	0.0	0.0	1113.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1845.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	1.0	0.0	0.0	69.0	0.0
46	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	9.0	0.0	0.0	5.0	0.0	3076.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3565.0	0.0	304.0	0.0	13.0	1151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	49.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0	0.0	0.0	10.0	0.0	25.0	657.0	0.0	0.0	0.0	0.0	318.0	182.0	1219.0	1844.0	0.0	0.0	251.0	0.0	0.0	2.0	3.0	1243.0	345.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
